ERTH90052, Earth Sciences Research Project Pt4 Cnt.
MGMT90132, Professional Communication
ERTH40012, Earth Sciences Research Project Pt2
NURS90012, Psychopharmacology
ABPL90439, Design Studio E
MEDS90013, Teaching Professionalism in Surgery
CUMC90038, Cross-Cultural Assessment and Treatment
GERM90003, Graduate German A
ECON40009, Positive Political Economics
ABPL90419, Contemporary Architectural Archives
DENT90134, Dental Practice 1 PT2
HEBR20016, Hebrew 7
ECOM40002, Bayesian Econometrics
MCEN90008, Fluid Dynamics
GEND90011, Gender and Development Thesis Part 1
AHIS30002, Studying Contemporary Art Abroad
LAWS70415, Comparative Criminal Justice in Asia
LING90041, Projects in Applied Linguistics
POLS90035, Great Power Politics
FNCE90091, Thesis Workshop 2
ENEN90011, Energy Efficiency Technology
CMCE20001, Commerce Internship
DNCE90013, Body Time Space and Place
DENT90127, Foundation Procedural Skills
SWEN90014, Masters Software Engineering Project
LAWS50039, Legal Research
COMP90014, Algorithms for Bioinformatics
POPH90242, Epidemiology 2
BIOM90023, Research Project (MDS)
NURS90026, Independent Study Project
ENGL30053, Renaissance Drama
ENEN30003, Environmental Systems Modelling & Design
BUSA90478, Doing Business in Australia
MAST90007, Statistics for Research Workers
CHEM90066, Chemical Structure Determination
OPTO90010, Management of Paediatric Patients
SCWK90053, Counselling and Interviewing Skills
CHEM40017, Chemistry Honours Research Project Pt2
MCEN90018, Advanced Fluid Dynamics
PHYC90007, Quantum Mechanics
ACTL90011, Actuarial Practice and Control II
PSYC90042, Child Neuropsychological Disorders
MGMT90160, The Secret Life of Organisations
ACCT90040, Accounting Analysis and Decisions
AHIS70001, Shorter Thesis - Art History
ABPL90286, Construction Methods
MAST90064, Advanced Methods: Differential Equations
HLTH90016, Creative Practice: Children and Youth
ABPL90397, MSD Minor Thesis Part 2
CUMC90030, Conservation Actions 1
MUSI20234, Introduction to Improvisation
AUDI90061, Complex Audiological Cases
SCRN40017, Screen & Cultural Studies Thesis Part 1
ELEN90052, Advanced Signal Processing
LAWS50041, Public International Law
ERTH40010, Earth Sciences Research Project Pt2
PHYC40015, Physics Research Project Pt2
DPSS30010, Professional Practice and Internship
NUTR40002, Human Nutrition Research Project Part 2
POPH90306, Population Oral Health in Practice
PHTY90122, Research and Evidence
MEDS90037, Transition to Practice A
MUST20013, Music Theatre Studio 3
ECOM90008, Microeconometrics
FOOD90040, Nutrition Politics and Policy
MEDS90006, Context of Surgical Education
SMED90002, Injury Pathophysiology & Management
PHRM90024, Pharmacology for Physiotherapy B
FLTV30027, Screen Practice 3B
FOOD90034, Sustainable Food Production
CVEN90073, Integrated Design Studio
LING40006, Linguistic Field Methods
SCIE30002, Science and Technology Internship
GEOG90027, Biogeography and Ecology of Fire
DENT90035, Advanced Clinical Practice 1
ARTS90003, Introduction to Action Research
AHIS40025, Special Topics in Early-Modern Art
ENST40007, Ecosystem & Forest Science Research Pt2
BMEN90029, Soft Tissue and Cellular Biomechanics
BUSA90403, Business Tools: Money People & Processes
FNCE90051, Fundamentals of Portfolio Management
MUSI10192, Ensemble Studies 2
JOUR90004, New Media Storytelling
POPH90277, M.Epidemiology Research Project Part 2
ISYS90035, Knowledge Management Systems
MUSI90195, Professional Practice 3
POPH90124, Statistical Genomics
FNCE40002, Advanced Investments
FINA60014, Critical Issues in Contemporary Art B
AHIS40023, Art History Thesis Part 1
ENEN90027, Energy for Sustainable Development
CLAS40037, Classics Thesis Part 2
ENGL40010, Literary Theory
CHIN90003, Topics in Chinese Studies
HPSC40019, HPS Thesis Part 2
PSYC40004, Behavioural & Cognitive Neuroscience
MEDI90047, Congenital,Obstetric& Medical Conditions
MECM90035, Integrated Marketing Communications
CHEM90032, Chemistry Research Project Pt 3
SOCI90011, Foundations of Social Policy
DRAM90020, Directing Methodologies
MAST90103, Random Matrix Theory
ERTH40008, Earth Sciences Research Project Pt1
ACCT90010, Strategic Performance Management
ACCT10004, Introduction to Accounting
BUSA90360, Business Law
LAWS50023, Legal Method and Reasoning
LAWS90253, Transitional Justice
DPSS30007, Design and Production Global Atelier
LAWS70130, State Taxes and Duties
BUSA90503, Business Analytics Applications
LAWS50063, Competition Law
LAWS90094, International IP Dispute Settlement
POPH90230, Planetary and Global Health
PHTY90004, Exercise for Women
BMSC40011, Advancing Critical Care
CWRI90015, Creative Writing Thesis Part 1
MUSI40012, GradDip Composition 1
LAWS90186, Advanced Trusts Law
NURS90119, Mental Health Nursing Practice 2
PROP10002, Introduction to Property
CHEM90059, Chemistry Research Project Pt 4 (Cont.)
BUSA90001, Financial Accounting
OPTO90023, Applied Clinical Training
LAWS90008, Law and Indigenous Peoples
MECM90002, Global Data Policy & Governance
FRST90033, Farm Trees & Agroforestry
AGRI30042, Plant Pathology
CREA90017, Creative Arts Therapists in Community
POPH90070, Clinical Sexual & Reproductive Health
MULT30023, Science & Engineering in Popular Culture
AHIS40008, Twentieth-Century Italian Art: 1909-1969
MUSI90258, Orchestral Performance Practicum 3
CHEM10008, Foundation Studies in Chemistry
DPSS90003, Design Projects 2
ARTS90015, Researching Language
BUSA90485, Global Business Practicum
POLS40021, Politics & International Thesis Part 1
PADM90013, Leadership in Clinical Settings
FRST90034, Ecological Restoration
FNCE90047, Financial Markets and Instruments
OPTO40012, Vision Science Research Project Part 1
BUSA90550, Prof Development & Application I
BUSA90093, Finance
PHIL90024, Philosophy Methods
ABPL90368, Architecture and Media
PSYC90108, Sport Psychology
BUSA90517, Social Entrepreneur Consulting Practicum
ANSC90007, Animal Welfare
FLTV70031, Narrative Projects 2B
ABPL90362, Research Thesis - Property
PSYC90116, Professional Psychology Placement 2
ABPL90277, Humanitarian Construction
MUSI90232, Repetiteur Skills
MECM90017, Media Writing: Rhetoric and Practice
CHIN40006, Chinese Thesis Part 1
LAWS90241, Projects and the Environment Practicum
ACTL20003, Stochastic Techniques in Insurance
LAWS90108, Start-Up Law
GEOM90038, Advanced Imaging
PPMN90033, Public Budgets and Financial Management
VETS90134, Vet Bioscience: Nervous System
MCEN90049, Helicopter Design
ECON30029, International Macroeconomics
ENGM90006, Engineering Contracts and Procurement
ACTL90020, General Insurance Modelling
PADM90016, Public Sector Governance
ENST90033, Climate Change Mitigation
ABPL90061, Urban Design Studio A
AUDI90031, Speech Disorders Across the Lifespan
FLTV90046, Screen Story 2
ENST40008, Ecosystem & Forest Science Research Pt2
AUDI90029, Clinical Processes B
ELEN90013, Mobile and Wireless Networks and Design
ANSC40002, Animal Sci & Mgt Research Project Part 2
MAST90139, Statistical Modelling for Data Science
ELEN90062, High Speed Electronics
POPH90137, Primary Health Care, Jamkhed, India
JEWI30005, Research in Contemporary Jewish Studies
MEDI90143, Ultrasound Critical Care Procedures–Prac
LAWS50037, Evidence and Proof
WELF90010, Introduction to Genetic Counselling
DPSS20013, Production Studio 4
LING40013, Methods in Sociolinguistic Research
LAWS90249, UN Law and Practice
LAWS90258, Executive Branch Research Lab
ABPL90280, City Lights: Cities, Culture and History
LAWS90243, Future Lawyer
PUBL90002, Editorial English
VETS90031, Veterinary Industry Internship
HIST90023, The Writing of Australian History
EDUC90743, Clinical Education in Practice
ISYS90032, Emerging Technologies and Issues
MEDI90110, Human Factors in Critical Care
CRIM40002, Qualitative Research Methods
GEOG90022, International Internship in Environment
MUSI90221, Orchestral Performance Practicum 1
DNCE30028, Choreographic Production
CHEN90040, Sustainable Food Processing
PHYC90044, Physics Research Project Pt 4
BIOM90018, Research Project (MMS)
MCEN90017, Advanced Motion Control
LAWS70366, International Refugee Law
MEDI40006, Biomedical Advanced Coursework
PPMN90006, Public Management
ABPL90440, Travelling Studio (Philippines)
POLS90053, India and the World
ABPL90321, Building the Brief: People Process Place
LAWS70161, International Petroleum Transactions
ELEN90053, Electronic System Design
POPH90285, Research Project in Public Health Part 2
BMEN90036, Biofluid Mechanics
FNCE90016, International Financial Management
ISYS90026, Concepts in Information Systems
BMEN90031, Biomed Eng Capstone Proj Part 1
FLTV70030, Narrative Projects 2A
AMGT90030, Philanthropy and Development in the Arts
MAST90144, Stochastic Optimisation
MULT90014, Business Risk Management
BUSA90261, Marketing Strategy
FLTV90043, Producing in Industry: Research Part 1
REHB90010, Research and Evidence in Practice
PHYC90046, Physics Research Project Pt 4
GEOG40010, Geography Honours Research Project Pt2
ABPL30063, AA Visiting School Undergraduate
PSYC90016, Advanced Psychological Practice 2
POPH90199, Gender and Health
VETS90027, Master Thesis in Vet Science (Clinical)
FNCE90041, Finance Theory - Investments
LING90018, Sociolinguistics and Language Learning
GEOG90021, Conservation and Cultural Environments
LAWS90051, Commercial Arbitration in Practice
MUSI40058, Sex, Death and the Ecstatic in Music
TRAN90021, Translation, Interpreting, Communication
JOUR90015, Journalism Thesis Part 1
LAWS70080, Online Streaming, Film and TV Law
LAWS70209, Licensing Law and Technology Transfer
PHYC10010, Indigenous Astronomy
SCIE90023, Research Project in Comp Biology Pt2
POLS30003, Public Affairs Internship
BUSA90527, Digital Product Management
PATH40006, Clinical Path Research Project Part 1
AMGT90004, Cultural Policy
MUSI90262, Leadership in Schools
CHEN90028, Chemical Engineering Internship
FNCE90045, Financial Spreadsheeting
MECM40018, Media & Communications Thesis Part 1
DENT90045, Research Project 1
FLTV90027, Screen Language 1B
PLAN90001, Urban Demography and Statistics
MAST90111, Advanced Statistical Modelling
COMP90089, Machine Learning Applications for Health
LAWS70125, International Financial Transactions
CHEM90064, Advanced Environmental Analysis
LAWS90189, NDIS and Disability Benefits Clinic
DPSS10009, Production Studio 1
PATH40001, Pathology Research Project Part 1
VETS90121, Vet Bioscience: Cells to Systems
AGRI20045, Wine & Spirits:An Australian Perspective
OPTO90024, Preclinical Optometry
MUSI90246, Orchestra Audition Preparation 2
LAWS90199, Pandemic Law and Practice
DNCE30026, Dance Lab 5: Dance and Music
INFO90003, Designing Novel Interactions
ABPL90334, Means and Methods in Construction
BCMB30011, Cellular Metabolism and Disease
LAWS50091, International Investment Law
MUSI20226, Jazz and Improvisation Global Atelier
BUSA90487, General Management 3
ABPL90146, Architectural Conservation in Asia
MCEN90014, Materials
PSYT90103, Biological Interventions with Youth
CHEM10006, Chemistry for Biomedicine
ABPL90135, Analytical Methods
PADM90018, Crisis Management
NURS90057, Contemporary Nursing
ECON90077, Economics of Markets and Organisations
AGRI40018, Agric.Science Research Project Part 2
ITAL40015, Italian Thesis Part 1
ABPL90271, Shaping the Landscape
GEOL20003, Building Earth: Rocks, Minerals, Magmas
MUSI30116, Historical Performance Practice
LAWS70031, Goods and Services Tax
ECOM90019, Advanced Studies in Econometrics 2
BIOL40007, BioSciences Honours Research Project Pt2
HLTH90012, Genomics and Health Internship
CUMC90027, RESPECT
RADI90010, Radiology for Physiotherapists
CHEN90031, Sustainable Bioprocessing
CHEN90041, Energy, Emissions and Pollution Control
BUSA90534, Immersive Business Experience
LAWS50106, Murder
FLTV10006, Screen Practice 1A
DNCE40004, Dance Major Project
ISYS90110, Info Systems Capstone Research Proj Pt2
MAST30033, Statistical Genomics
LAWS70392, International Business Transactions
AGRI90070, Minor Research Project
PAED90026, Cancer Care in Young People
POLS90043, Comparative Regional Governance
LAWS50102, Street Law
SCIE90012, Science Communication
ACCT90031, Sustainability Reporting & Management
SCRN40018, Screen & Cultural Studies Thesis Part 2
KORE20006, Korean 6
PHYC90010, Statistical Mechanics
REHB90012, Rehabilitation Professional Project
ARBC40002, Honours Arabic B
FREN40005, French IV: Honours Language I
ELEN90003, Network Design and Optimisation
EVSC90022, Bushfire Urban Planning
MAST90142, Advanced Nonlinear Optimisation
LAWS70316, Public M&A: Schemes of Arrangement
ANSC10002, Animal Systems
HLTH90014, Healthcare Research-Principles & Designs
LAWS50047, Family Law
GEND40006, Gender Studies Thesis Part 1
MGMT90234, Leaders, Business & Culture in Florence
IBUS90007, International Business Experience
JAPN30018, Global Japanese in Context
ITAL40009, Research in Italian Studies
EDUC90837, Clinical Education Research Proposal
DRAM30027, Performance Practice 3
BUSA90524, Fintech: Blockchain in the New Economy
FNCE90012, Corporate Restructuring and Valuation
SCWK90059, Engaging with Families
ABPL90369, Architecture as Spectacle
ACCT90020, Management Accounting Research
CHEM90025, Chemistry Research Project Pt 1
ABPL90090, Public Transport Network Planning
ISLM40012, Islamic Studies Thesis Part 2
GEOL90028, Geochronology and Thermochronology
INDG40001, Indigenous First Principles
BIOL90032, BioSciences Research Project Pt 4(Cont.)
ABPL20055, Global Foundations of Design
MECM10006, Communication for Changemaking
AMGT90024, Cultural Festivals and Special Events
MUSI90151, Music Performance Curriculum& Assessment
PSYT90101, Early Intervention in Mental Health
BMSC90034, Research Project B (Psych) Part 2
FLTV90047, Screen Thinking 1
PUBL90015, Grattan Street Press
CRIM90020, Crime, Culture & the Media
ABPL90287, Design and Construction
CHEN90007, Chemical Engineering Thermodynamics
MEDI90118, Musculoskeletal Ultrasound
MUSI30266, German Lyric Diction
LAWS90087, Disability Human Rights Law
FNCE30008, Street Finance
BUSA90271, Mergers and Acquisitions
POLS90034, International Policymaking in Practice
BUSA90498, Leading in Transformational Times
KORE10005, Korean 5
VETS90113, Medicine, Oncology and Cardiology
MAST90030, Advanced Discrete Mathematics
ECOM90011, Financial Econometrics
LAWS90017, International Tax: Advanced Topics
PHTY40012, Physiotherapy Research in Practice
BISY90009, Managing Information Technology
NURS90084, Foundations in Paediatric Nursing
MAST90143, Differential Geometry
BUSA90536, Statistical Learning for Business
GEOL90048, Sedimentary Basins and Resource Analysis
PUBL90025, Grattan Street Press (Extended)
MCEN90046, Vibrations and Aeroelasticity
LAWS70184, Criminalising Speech in the Internet Age
SOTH40001, Emotions in Society
LING30014, Australian Indigenous Languages
PAED40002, Coursework in Paediatrics & Child Health
INDG40003, Indigenous Studies Thesis Pt1
PHYC90033, Physics Research Project Pt 2
CVEN90044, Engineering Site Characterisation
HEBR30019, Hebrew 10
FNCE90080, Applied Investment Management
PSYC90029, Graduate Research Methods
MCEN90057, Manufacturing Automation and IT
MKTG90039, Marketing Analytics
ISYS90036, Enterprise Systems
COMP90080, Computer Science Research Project Part 3
